Index,Latitude,Longitude,Year,Biomass
397,23.62038,73.16282,2018,113.62023240288173
398,23.62038,73.24244,2018,86.61305969362739
399,23.62038,73.32207,2018,132.35628680308866
400,23.62038,73.40169,2018,98.72493663425142
401,23.62038,73.48132,2018,141.77521789959903
402,23.62038,73.56094,2018,29.42334142386864
403,23.62038,73.64057,2018,3.73521235015957
404,23.53978,68.94269,2018,0.43506679135979587
405,23.53978,69.02231,2018,1.0293408501091816
406,23.53978,69.10194,2018,0.026236679204722398
407,23.53978,69.18156,2018,1.858152888394962
408,23.53978,69.34081,2018,1.3354525862531315
409,23.53978,69.42044,2018,2.8950035295216363
410,23.53978,69.50006,2018,22.960143674301992
411,23.53978,69.57969,2018,15.124076139522355
412,23.53978,69.65931,2018,0.5637718330958961
413,23.53978,69.73894,2018,0.5885928949803728
414,23.53978,69.81856,2018,-0.13517104033303146
415,23.53978,70.21669,2018,0.04428025276085582
416,23.53978,70.29631,2018,35.970220871603814
417,23.53978,70.37594,2018,61.254405345834805
418,23.53978,70.45556,2018,65.92291589034699
419,23.53978,70.53519,2018,30.108846724877118
420,23.53978,70.61481,2018,17.483240286556207
421,23.53978,70.69444,2018,45.117984068863045
422,23.53978,70.77406,2018,68.97607918790555
423,23.53978,70.85369,2018,23.007876056419327
424,23.53978,70.93331,2018,4.168526994660619
425,23.53978,71.01294,2018,1.8201953076141355
426,23.53978,71.41106,2018,2.2972162966286205
427,23.53978,71.49069,2018,23.3335729963755
428,23.53978,71.57031,2018,105.00983825311218
429,23.53978,71.64994,2018,177.86367015419333
430,23.53978,71.72956,2018,158.34810392420994
431,23.53978,71.80919,2018,138.90176633530965
432,23.53978,71.88882,2018,124.26158440555724
433,23.53978,71.96844,2018,100.48758245720907
434,23.53978,72.04807,2018,102.70271345326921
435,23.53978,72.12769,2018,144.1411976751758
436,23.53978,72.20732,2018,110.11680294613697
437,23.53978,72.28694,2018,209.51919450749318
438,23.53978,72.36657,2018,179.74096495116723
439,23.53978,72.44619,2018,188.09904472164786
440,23.53978,72.52582,2018,182.70733886372187
441,23.53978,72.60544,2018,137.4193141158856
442,23.53978,72.68507,2018,193.96547050536694
443,23.53978,72.76469,2018,159.2424439313727
444,23.53978,72.84432,2018,119.99556192620041
445,23.53978,72.92394,2018,162.45918412804394
446,23.53978,73.00357,2018,286.1922453764273
447,23.53978,73.08319,2018,335.90050959011927
448,23.53978,73.16282,2018,154.04787900402917
449,23.53978,73.24244,2018,180.62162580518896
450,23.53978,73.32207,2018,140.50384980504379
451,23.53978,73.40169,2018,111.51770940804316
452,23.53978,73.48132,2018,162.4749359073888
453,23.53978,73.56094,2018,100.70584354770186
454,23.53978,73.64057,2018,73.91489225237642
455,23.45918,68.62419,2018,0.14081974087833085
456,23.45918,68.70381,2018,0.24762504373759633
457,23.45918,68.94269,2018,0.1705352914761483
458,23.45918,69.02231,2018,-0.8978178587398334
459,23.45918,69.10194,2018,-0.2506580506901234
460,23.45918,69.18156,2018,15.226000812378247
461,23.45918,69.34081,2018,1.2888695438344762
462,23.45918,69.42044,2018,2.6096334022663044
463,23.45918,69.50006,2018,54.38537168137154
464,23.45918,69.57969,2018,41.86640179545307
465,23.45918,69.65931,2018,45.851185234977464
466,23.45918,69.73894,2018,48.90664423606397
467,23.45918,69.81856,2018,1.8185357747055897
468,23.45918,69.89819,2018,25.744290065631233
469,23.45918,69.97781,2018,3.951140524387034
470,23.45918,70.13706,2018,0.4855756386349726
471,23.45918,70.21669,2018,0.3866934442162765
472,23.45918,70.29631,2018,25.425537554452916
473,23.45918,70.37594,2018,12.454961038175894
474,23.45918,70.45556,2018,26.534875027409424
475,23.45918,70.53519,2018,32.86695658240815
476,23.45918,70.61481,2018,1.1588912906365936
477,23.45918,70.69444,2018,12.705264299436823
478,23.45918,70.77406,2018,41.503498819631055
479,23.45918,70.85369,2018,13.555862756515818
480,23.45918,70.93331,2018,1.385806436520135
481,23.45918,71.01294,2018,1.1691416777716854
482,23.45918,71.49069,2018,8.642430445876556
483,23.45918,71.57031,2018,161.10518476347147
484,23.45918,71.64994,2018,400.31354464240746
485,23.45918,71.72956,2018,291.76195572926326
486,23.45918,71.80919,2018,161.4884045387016
487,23.45918,71.88882,2018,457.36488547832874
488,23.45918,71.96844,2018,316.59588784186906
489,23.45918,72.04807,2018,141.59542809012262
490,23.45918,72.12769,2018,169.0737596363995
491,23.45918,72.20732,2018,173.9295701985025
492,23.45918,72.28694,2018,223.2926234591557
493,23.45918,72.36657,2018,222.38124297993602
494,23.45918,72.44619,2018,233.21108219074338
495,23.45918,72.52582,2018,238.74715754982165
496,23.45918,72.60544,2018,122.17941409944693
497,23.45918,72.68507,2018,76.47067009659175
498,23.45918,72.76469,2018,39.352095436725925
499,23.45918,72.84432,2018,193.46852088059885
500,23.45918,72.92394,2018,321.3010726605595
501,23.45918,73.00357,2018,355.1616235871393
502,23.45918,73.08319,2018,326.83091698412875
503,23.45918,73.16282,2018,191.45679680872885
504,23.45918,73.24244,2018,150.70680545040676
505,23.45918,73.32207,2018,99.17099640620198
506,23.45918,73.40169,2018,102.8969571410267
507,23.45918,73.48132,2018,139.9745264642351
508,23.45918,73.56094,2018,143.94951068956104
509,23.45918,73.64057,2018,96.86506914971599
510,23.45918,73.72019,2018,18.123494494328217
511,23.45918,73.79982,2018,9.490203217535186
512,23.45918,73.87944,2018,1.3261054311989313
513,23.37858,68.62419,2018,0.14081974087833085
514,23.37858,68.70381,2018,1.1914779087794451
515,23.37858,68.78344,2018,1.5546545754827918
516,23.37858,68.86306,2018,3.181824964123757
517,23.37858,68.94269,2018,0.4261556257402739
518,23.37858,69.02231,2018,-1.6039482622338233
519,23.37858,69.10194,2018,9.66453230907375
520,23.37858,69.18156,2018,14.050205838170239
521,23.37858,69.26119,2018,2.7896655145962974
522,23.37858,69.34081,2018,0.3699531584597571
523,23.37858,69.42044,2018,0.03518531563806563
524,23.37858,69.50006,2018,0.09053027404578483
525,23.37858,69.57969,2018,1.8593286973065783
526,23.37858,69.65931,2018,31.064184696157184
527,23.37858,69.73894,2018,30.611248976118095
528,23.37858,69.81856,2018,1.8185357747055897
529,23.37858,69.89819,2018,37.58955087506026
530,23.37858,69.97781,2018,18.34816350602672
531,23.37858,70.05744,2018,15.419253006398836
532,23.37858,70.13706,2018,39.421801357060616
533,23.37858,70.21669,2018,121.75016622053157
534,23.37858,70.29631,2018,27.339353780745718
535,23.37858,70.37594,2018,38.188295674858814
536,23.37858,70.45556,2018,86.70054296823037
537,23.37858,70.53519,2018,60.098250242596585
538,23.37858,70.61481,2018,11.962606003941495
539,23.37858,70.69444,2018,1.710859076479129
540,23.37858,70.77406,2018,22.499881358352948
541,23.37858,70.85369,2018,14.961461184578397
542,23.37858,70.93331,2018,0.16819503482792897
543,23.37858,71.57031,2018,25.93770604419439
544,23.37858,71.64994,2018,327.74594524950294
545,23.37858,71.72956,2018,320.7059063960733
546,23.37858,71.80919,2018,530.4898536021003
547,23.37858,71.88882,2018,516.7557211092726
548,23.37858,71.96844,2018,241.13809694018792
549,23.37858,72.04807,2018,209.93482818396632
550,23.37858,72.12769,2018,220.08321527760444
551,23.37858,72.20732,2018,218.8110278643053
552,23.37858,72.28694,2018,221.89937694735667
553,23.37858,72.36657,2018,180.02616340638141
554,23.37858,72.44619,2018,256.97995301274943
555,23.37858,72.52582,2018,224.6187830371529
556,23.37858,72.60544,2018,115.69851840696288
557,23.37858,72.68507,2018,93.48861668447513
558,23.37858,72.76469,2018,182.60808297801995
559,23.37858,72.84432,2018,275.2997798435436
560,23.37858,72.92394,2018,356.4900294105231
561,23.37858,73.00357,2018,290.23208097513
562,23.37858,73.08319,2018,318.1013499902638
563,23.37858,73.16282,2018,150.00654228070144
564,23.37858,73.24244,2018,184.33827116554767
565,23.37858,73.32207,2018,142.47785264247838
566,23.37858,73.40169,2018,123.7820445667966
567,23.37858,73.48132,2018,153.25444442218105
568,23.37858,73.56094,2018,180.01448748987045
569,23.37858,73.64057,2018,77.09146637080602
570,23.37858,73.72019,2018,20.446574440768654
571,23.37858,73.79982,2018,10.903677836681926
572,23.37858,73.87944,2018,3.9948634964475414
573,23.37858,73.95907,2018,1.4278561426999474
574,23.29797,68.70381,2018,4.889089334118469
575,23.29797,68.78344,2018,8.892522232616816
576,23.29797,68.86306,2018,2.779264087456978
577,23.29797,68.94269,2018,2.461033860528435
578,23.29797,69.02231,2018,27.420035867354507
579,23.29797,69.10194,2018,14.628597967130508
580,23.29797,69.18156,2018,2.7818558057001908
581,23.29797,69.26119,2018,2.5587066541652197
582,23.29797,69.34081,2018,10.549973608591154
583,23.29797,69.42044,2018,9.619657438859752
584,23.29797,69.50006,2018,0.2989703646003178
585,23.29797,69.57969,2018,1.2187450825983832
586,23.29797,69.65931,2018,3.296110517059771
587,23.29797,69.73894,2018,34.62868739578427
588,23.29797,69.81856,2018,18.56138085941975
589,23.29797,69.89819,2018,78.283913130127
590,23.29797,69.97781,2018,87.05086497980876
591,23.29797,70.05744,2018,63.23347375134113
592,23.29797,70.13706,2018,54.673363294864124
593,23.29797,70.21669,2018,100.24173786361415
594,23.29797,70.29631,2018,61.05823963205043
595,23.29797,70.37594,2018,37.654553731815476
596,23.29797,70.45556,2018,158.1556117802485
597,23.29797,70.53519,2018,109.01922851503555
598,23.29797,70.61481,2018,63.3950093621308
599,23.29797,70.69444,2018,12.323811320776517
600,23.29797,70.77406,2018,65.78480393456677
601,23.29797,70.85369,2018,8.44029435796827
